abs_path,label,class_name,source,md5
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (890).JPG,2,late_blight,plantvillage,c7a7d6e5cc9e95fec5449aeba3827b90
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (390).JPG,0,healthy,plantvillage,df464d6f2f2d6336f4710c1ed270593f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403892.jpg,1,early_blight,mendeley_ue,92be9b6e64e65f551c16d1a5cee358ea
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (736).JPG,0,healthy,plantvillage,2d9faf9b22b3cb8e7fe4e3428cf7ab1d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403624.jpg,1,early_blight,mendeley_ue,347b1545e39880b4f7823eb84329802e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230922_154237.jpg,0,healthy,mendeley_ue,2379dc728ad26a83c9a2105d524c3a94
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (591).JPG,2,late_blight,plantvillage,69cdca14fa5cea39d6daf1c2a2be0a51
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (833).JPG,1,early_blight,plantvillage,f72a89f7e1d1eaa0fdb5b548bf75a544
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (924).JPG,1,early_blight,plantvillage,067a71bc4a3751a73aca4c83abc6fb07
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_155115_582_Tizón Tardio_70.jpg,2,late_blight,quizhpe,2894df6ff9cd13126f811ebb3c160f34
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (140).JPG,1,early_blight,plantvillage,271280646c35aff2f044ccc00b6a25ae
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (217).JPG,0,healthy,plantvillage,bdb608cb1646c6da1893c2835adc3e43
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4762.JPG,1,early_blight,mendeley_ue,c5cebf6047a0e614ee978efc648e1258
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (388).JPG,0,healthy,plantvillage,f0386edff8d5c596a8c01e1a790adb7a
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (973).JPG,2,late_blight,plantvillage,d0058536fd24a7e66024be4e1d88f0eb
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (86).JPG,1,early_blight,plantvillage,0404ecf8207a468f95ab562ab0f2ca77
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692334247328.jpg,1,early_blight,mendeley_ue,dd91d6c4e35839e43f271eda9794b5ae
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_8245.JPG,1,early_blight,mendeley_ue,21a1b42df2d9b845385912430ef194f1
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (477).jpg,0,healthy,tilahun,9a134cce243a2ccb76cbaa7c42f07074
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (251).JPG,2,late_blight,plantvillage,f9f576d50e52416f21fa2757a12a6a8d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (396).JPG,2,late_blight,plantvillage,5fde2ee13b81321442dd83d101ca68f9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_112947115.jpg,0,healthy,mendeley_ue,efdfece67c57ef61b4c33a3d11867638
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (494).JPG,0,healthy,plantvillage,043897ac538c78cf11fd852e36653be2
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (328).JPG,0,healthy,plantvillage,b55cd5c81c03323ea07acaa11ffaf379
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9375.JPG,1,early_blight,mendeley_ue,de74e08af842b4b5a1c2d171a4d18ea8
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (838).JPG,0,healthy,plantvillage,5b24ce2bc44b990f426adef3810a30d8
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (310).JPG,1,early_blight,plantvillage,af0d90f86c0c2b186428fa7f6eb72c5d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (604).JPG,2,late_blight,plantvillage,43603266031406cbc485deded80926b9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (669).JPG,1,early_blight,plantvillage,019d3d1c639d8b07be089f643db2a56c
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (513).jpg,2,late_blight,tilahun,4fa850a0e9048c5077d27c336702f7e9
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (300).jpg,0,healthy,tilahun,ff6aa9e521dc38bbe35451812fe43e57
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (3).JPG,0,healthy,plantvillage,c3e422d5224af3be1f6f6331daa2acc3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (641).JPG,2,late_blight,plantvillage,4fac8903c6d9b1d88ff3d2b2af49a30d
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (330).JPG,1,early_blight,plantvillage,986919fbe60b663a0e97fe25f5524b4f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (986).JPG,0,healthy,plantvillage,519b12162024d3a2d3146c98e77858b2
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/IMG_0720.JPG,0,healthy,mendeley_ue,71480e6e4563ac230919c3b2b473324c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (247).JPG,1,early_blight,plantvillage,2b2941967a3896a478167f62f468113e
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4752.JPG,1,early_blight,mendeley_ue,2619d79241755e8f8ef5e9ab10d56cf8
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_130139.jpg,0,healthy,mendeley_ue,f14b61e2cc2283f0ebf498e8d9bc523d
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (296).jpg,0,healthy,tilahun,650a9dded3f682374d990e891d4da604
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9452.JPG,1,early_blight,mendeley_ue,ec56c140d8db1e0e173a7837edca325d
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (439).JPG,2,late_blight,plantvillage,742c93cc920dd0cba35baf3d1967d5ec
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (485).JPG,1,early_blight,plantvillage,e231aafe9b7192f87fa1c4ee13c15a5e
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (259).JPG,1,early_blight,plantvillage,465a6fb842a89b54feb3f575783545c2
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240613_151533_756_Tizón Tardio_279.jpg,2,late_blight,quizhpe,ce8439729a9b329bc277b239b77e22c4
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_123919.jpg,2,late_blight,mendeley_ue,fa32c2a5ac18998d3020e2f9d5602cc3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_125541.jpg,2,late_blight,mendeley_ue,a9bed8fb4cda478f26cbd294bf555e4b
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (537).JPG,2,late_blight,plantvillage,b2d31bf6d2bdcbe51ed661f5a6db6768
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (102).JPG,0,healthy,plantvillage,7846d0a58fe50c8ec1c9427352766f02
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (484).jpg,2,late_blight,tilahun,6b8c3bc93599b0570f2be6d3f5849934
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (963).JPG,1,early_blight,plantvillage,0dcb57e3709c27e00ff7eebf04a823c1
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (175).JPG,1,early_blight,plantvillage,f92c1411ab0db38e1834903f4937e34b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (566).JPG,1,early_blight,plantvillage,4278b6a7fd5ff5a585e5ff9226ed0648
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692336759091.jpg,1,early_blight,mendeley_ue,730e0a9f9e74ced4ed2ef34cd00f7cbf
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (607).JPG,1,early_blight,plantvillage,6696cb51455aff9f0471e4249223b1e4
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0745.JPG,1,early_blight,mendeley_ue,55e0eea0b6d61db1baef0d8ade2cebe8
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (559).JPG,0,healthy,plantvillage,6b0535e2acccc5201259e989555de2cf
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (187).JPG,1,early_blight,plantvillage,2430ac3e330dc294e630f2e15e865341
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (29).JPG,0,healthy,plantvillage,afec70ebefbf2daaa8adae46367cb95a
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (351).JPG,1,early_blight,plantvillage,c97607d314edc21d436911f73c47a1b8
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (511).JPG,2,late_blight,plantvillage,1ad6f0c35f426bc1e95da3501369de1f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (385).JPG,0,healthy,plantvillage,172810f265607e1c2112c1993e0aa7a0
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (606).JPG,2,late_blight,plantvillage,e8a7b2c6fe5c496b473ed577603dbe01
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (605).JPG,1,early_blight,plantvillage,3fcf77789526ca9ec4670542ba460d3a
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (436).jpg,0,healthy,tilahun,de2f487110b321c2cebb2edd16e3b661
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (126).JPG,0,healthy,plantvillage,ef5dd6a1ab521dafb2e0d5bc504cfd82
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0749.JPG,1,early_blight,mendeley_ue,f7dc64ea9b795beee5297c83c25fc0ac
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/IMG_9497.JPG,0,healthy,mendeley_ue,574c9da1fbda3736cbf2fe29efdd5d43
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (917).JPG,2,late_blight,plantvillage,eb69a471e748839cab7d7b7fadf150ca
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (159).JPG,1,early_blight,plantvillage,006788f3b510573fb4b6dc0c70970a78
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (21).JPG,2,late_blight,plantvillage,7d3407e1c6e531f6b11645d5463647e9
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230802_110949476.jpg,1,early_blight,mendeley_ue,e01f77bff9f792f1c5f783ededd9ea67
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (591).JPG,0,healthy,plantvillage,2e26530e9eb8bd2fd839dd01e31fba20
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4720.JPG,1,early_blight,mendeley_ue,062dc804f3b5d3c824dc811c30c929eb
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (93).JPG,1,early_blight,plantvillage,640769119eb5fc143d15c334ed9b1cbf
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_9560 (1).JPG,2,late_blight,mendeley_ue,212109b0263846fcef70775223fcdd03
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (639).JPG,0,healthy,plantvillage,bb8a994d7b33fb5d56342389a70d2bff
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (481).JPG,0,healthy,plantvillage,cd676eb112a58ef72625d4ffd531d0e3
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (459).jpg,0,healthy,tilahun,b5c2bc3656a66f41c25c56db606e20f5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (582).JPG,0,healthy,plantvillage,be3aa6ce1b1d0fb360a408216ff7186b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (269).JPG,1,early_blight,plantvillage,bff7335a3133072b4245190de050adfd
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (192).jpg,0,healthy,tilahun,6c3e3be32bf9d7a31c5477f6421c5c3a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_121536~2.jpg,1,early_blight,mendeley_ue,9e00c4fc9ae2ef0d3115abffd9178a4d
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (642).JPG,1,early_blight,plantvillage,d3fdfd4e862ef63f21e42580e18d35d8
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (160).JPG,1,early_blight,plantvillage,a914e9713d06176efbd5aff2085d05f5
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (688).JPG,0,healthy,plantvillage,0917b2a34f7ecf81e1b4ae5bb327d3a0
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (287).JPG,0,healthy,plantvillage,0c44edec1ca21f164a23e1a8293f3a24
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (724).JPG,1,early_blight,plantvillage,1cd87765cc55c90f034bdaf2262ee38c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/1692335403677.jpg,1,early_blight,mendeley_ue,06f57b12c2a2a4fcbf88d09294a75d28
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (349).JPG,1,early_blight,plantvillage,da9e2e06da14e2ee483a8eaf7ce4cd13
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124004.jpg,2,late_blight,mendeley_ue,e6f4475c563fc0614ee05bd25c3e4f41
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (933).JPG,2,late_blight,plantvillage,29f92797214bc13d9d2766de4b8183c8
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230712_130756.jpg,0,healthy,mendeley_ue,62c8adb800f65c0e05d275b6471e4a2f
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (972).JPG,0,healthy,plantvillage,28401ad2fb1b612c6c41fd346d913b6d
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124852301.jpg,2,late_blight,mendeley_ue,bf1a64ec6d337f3a24a28b3b9c04c0e4
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_9477.JPG,1,early_blight,mendeley_ue,5e7a4ebb502497654692b35eb564846b
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0148.JPG,1,early_blight,mendeley_ue,537b26d47d255776424ccbf3e0c2df3b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (936).JPG,1,early_blight,plantvillage,2f46504bf6b050df753adf2ba0492201
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_123415.jpg,2,late_blight,mendeley_ue,7b8d5520fc84e44ad5f8f24a5d3aaa80
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (897).JPG,0,healthy,plantvillage,1716a5a7ea05d893357cbc87dff65beb
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (784).JPG,2,late_blight,plantvillage,1e5dbb732b9829e8cc349b02d6fa55b1
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (678).JPG,0,healthy,plantvillage,eb0e4df39be6cef0bbfda0f6b1b97f90
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (261).jpg,0,healthy,tilahun,2905b9bf36d2a3cde5da5d26456e21cc
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153713_957_Tizón Tardio_122.jpg,2,late_blight,quizhpe,f80b72d974b3a259342a5cd4756c5918
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (693).JPG,1,early_blight,plantvillage,2584eb44555dab3ebacaa27b844de219
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (567).JPG,0,healthy,plantvillage,57aedaa049b438b88a6733dbab5f5d6c
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230712_144044.jpg,2,late_blight,mendeley_ue,de0e15c5f50f9353ecbccfa8bfde60cf
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (519).JPG,1,early_blight,plantvillage,a293b0fe99ae25dd3104a6058d06d1c7
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (949).JPG,0,healthy,plantvillage,c5c817598df24b247a3697e02a39772f
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/IMG_20230815_120532~2.jpg,0,healthy,mendeley_ue,475ad42fd05d227c70541e49c42cc7c7
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (148).JPG,0,healthy,plantvillage,38269e8534675dd1463dd2ee84824319
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153133_108_Tizón Tardio_148.jpg,2,late_blight,quizhpe,81e87d9b772137cd71abc9ac85adf2ca
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/IMG_0249 - Copy.JPG,2,late_blight,mendeley_ue,d15a2cd1254fcd7a7b304c2758cca682
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161102_158_Tizón Tardio_253.jpg,2,late_blight,quizhpe,86aafb2cb5930ba5c203cf7c67b5dea8
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (142).JPG,1,early_blight,plantvillage,683f85dfe8240d4c74955da1261099a8
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (118).JPG,1,early_blight,plantvillage,c802bcbd7fa4dfaf6fd627c2de89d870
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (801).JPG,1,early_blight,plantvillage,ccf995f490580e145eeb746d895f3651
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (632).JPG,0,healthy,plantvillage,bfc3ecacbcc181beaa41adaee436d3ba
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (495).jpg,0,healthy,tilahun,81afa5039c98b97e19e4b7cafd3527a3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (622).JPG,2,late_blight,plantvillage,075bc5996ca86a8c357af04d875cc962
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (835).JPG,1,early_blight,plantvillage,764c68f345c655fd764702d786bb3dfd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (610).JPG,1,early_blight,plantvillage,62d474dd9567b3f062ed5b40ecff149b
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (337).jpg,0,healthy,tilahun,7babac666045bfa1394547821256851c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (860).JPG,1,early_blight,plantvillage,876f9c96f6c8e6a3646dc668e4ac3fdf
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (977).JPG,2,late_blight,plantvillage,ee9a520f868cf5ab58bb1e904a52ffa8
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (682).JPG,2,late_blight,plantvillage,dbe87b0e4133f85df9df0d5c94bf7da7
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124025.jpg,2,late_blight,mendeley_ue,ecf7d0ee87da8488474a38f768ff3625
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (10).JPG,2,late_blight,plantvillage,e58c51342a3a2c3dd50c9a95a319aacb
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (798).JPG,1,early_blight,plantvillage,244f772fb4a65fec7e360e2c5c004c3c
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (204).JPG,1,early_blight,plantvillage,6621ed01533b16493d2ae38e17903389
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162503_462_Tizón Tardio_158.jpg,2,late_blight,quizhpe,cbf01385a70653bcec84ddd553647498
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_121046.jpg,0,healthy,mendeley_ue,e0eb36cbc1d7c50e783630e056d6e78e
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161757_325_Tizón Tardio_207.jpg,2,late_blight,quizhpe,4e7bc95f4e44a378ce5ca2921312a2a3
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230815_121940.jpg,1,early_blight,mendeley_ue,e5026d98ef0efcb81352bddf1d369d41
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (350).JPG,2,late_blight,plantvillage,ed249e34c2961cc97a8acf3f6f895faa
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (945).JPG,2,late_blight,plantvillage,cadaf6526063523822bc0f79b05fa31c
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (402).JPG,0,healthy,plantvillage,589a6915d1fce21630f0eeacb5b4ba4a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230712_155052.jpg,2,late_blight,mendeley_ue,f8832bc840b67cf4edb96cf367ef6800
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_0262.JPG,1,early_blight,mendeley_ue,457bc79b4f670435a0bbd923ca95c0b8
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (505).jpg,2,late_blight,tilahun,1a39809ac7a148366c09a09baf6f025c
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (205).jpg,0,healthy,tilahun,e4bb7b985c8a66626d9ad40e30f39bbd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (612).JPG,1,early_blight,plantvillage,a640f8286fb13dcb54b8c34a5c2ffb07
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (181).JPG,2,late_blight,plantvillage,b5ce9a8d5eed9ed2dafbd969be170c80
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (836).JPG,2,late_blight,plantvillage,45b53a8bdd3ab85eb31a8eafb9efa2c4
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (875).JPG,1,early_blight,plantvillage,cb0fab2da846af312232327b4678bac4
/home/victor/Documents/dataset/Addis/Potato_Healthy/Healthy (438).jpg,0,healthy,tilahun,ea95fd1740138203d12afa3c4acffe19
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (1000).JPG,0,healthy,plantvillage,5cf5bc6940fcc26efb2edd2ea87e0ccb
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_162204_644_Tizón Tardio_183.jpg,2,late_blight,quizhpe,a0dbaf0a985c416733045ea306a03119
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230922_154212.jpg,0,healthy,mendeley_ue,583011f13e1c7e5e78971aef8809f838
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240806_153122_042_Tizón Tardio_150.jpg,2,late_blight,quizhpe,7bcec7635a7a5fbd54e71d3b66a7b6d6
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (216).JPG,0,healthy,plantvillage,f39467fa7941e832c4dd78017bd6710f
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (666).JPG,1,early_blight,plantvillage,4827d37c6f7b774532501f0e8340ec12
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_4782.JPG,1,early_blight,mendeley_ue,6a825bc9c34f5ec64c9264e35e37dfcd
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (474).JPG,1,early_blight,plantvillage,f70ef34e99606ae8c6f732409fb9970d
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (15).JPG,0,healthy,plantvillage,9083bb240105986be0dc7ab31b263a77
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (503).JPG,0,healthy,plantvillage,6265e5e6a76a8c0a55cf3610b447b594
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (255).JPG,0,healthy,plantvillage,9232ca854b0bd2437ace7dc32aae0d45
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (526).JPG,0,healthy,plantvillage,440fd3734761265e394f4573c16684f2
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (974).JPG,0,healthy,plantvillage,3cf4fc728b23dee0b7cb6730829ad6f9
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (329).JPG,1,early_blight,plantvillage,3c054ec40ca30d9ad361c988fbef1b5a
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/20230712_120701.jpg,1,early_blight,mendeley_ue,44e0058b028d9c36835fa65b09610c22
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (198).JPG,1,early_blight,plantvillage,2a729732dacf222ca15ca90f678bb0bb
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Early_blight_Fungi/IMG_20230816_122740.jpg,1,early_blight,mendeley_ue,224d3534f5956cd3a64710516377a70e
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (870).JPG,2,late_blight,plantvillage,ad2383f1fe6847af5621341306bf42a3
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (273).JPG,2,late_blight,plantvillage,e69fab5db2d923e4192d49671ea5f743
/home/victor/Documents/dataset/GerardoQuizhpe/Potato___Late_blight/IMG_20240731_161315_801_Tizón Tardio_241.jpg,2,late_blight,quizhpe,60b8ca4896857ef5fced3c240e9dc216
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (774).JPG,1,early_blight,plantvillage,1be652a48d04e0c39203a902aa81363b
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (946).JPG,1,early_blight,plantvillage,990f785f4e113af4fe15cbf5bbf7a069
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___Late_blight_Phytopthora/20230802_124445.jpg,2,late_blight,mendeley_ue,3ccb41dc2f794891262d50b6886997be
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (456).JPG,1,early_blight,plantvillage,9f036c32b2e23f91a3cfa2b83b0f2424
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230802_120332778.jpg,0,healthy,mendeley_ue,fdd662a18660b40612e4adbebd195364
/home/victor/Documents/dataset/Plantville/Potato___healthy/image (875).JPG,0,healthy,plantvillage,a14d9c7c4daa00db9da160650a3e85c7
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (226).JPG,1,early_blight,plantvillage,8566877e648891ed18c84d0a9c97ab21
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (242).JPG,1,early_blight,plantvillage,b24294316ae2643d576cbf844c7cf334
/home/victor/Documents/dataset/mendeley_uncontrolled_Environment/Potato___healthy/20230712_131224.jpg,0,healthy,mendeley_ue,ee1156c3cc4503f9f869f233bf8c2df4
/home/victor/Documents/dataset/Plantville/Potato___Late_blight/image (767).JPG,2,late_blight,plantvillage,fc694dcedba54f214d082ef2cefa1368
/home/victor/Documents/dataset/Plantville/Potato___Early_blight/image (299).JPG,1,early_blight,plantvillage,4f462618b49ec17390ed1a558a2d59ef
/home/victor/Documents/dataset/Addis/Potato_Late_Blight/Late_Blight (512).jpg,2,late_blight,tilahun,a13eb7deb95bfad75f2a0e0e52d43394
